"SubjectNo","Context","Group","CurRating","RoomOrder","Duration","SFHit","SHit","SrcHit","SFFalse","SFalse","SrcFalse","SFAcc","SAcc","SrcAcc"
"P36","Classroom","Novel",4,"Second",NA,0.666666666666667,0.666666666666667,0.333333333333333,0.222222222222222,0,0.0740740740740741,0.444444444444444,0.666666666666667,0.259259259259259
"P36","Gym","Novel",6,"First",NA,0.833333333333333,0.5,0.5,0.222222222222222,0,0.0740740740740741,0.611111111111111,0.5,0.425925925925926
"P36","Library","Familiar",5,"First",NA,0.666666666666667,0.5,0.333333333333333,0.222222222222222,0,0.0740740740740741,0.444444444444444,0.5,0.259259259259259
"P36","LivingRoom","Familiar",7,"Second",NA,0.833333333333333,0.833333333333333,0.333333333333333,0.222222222222222,0,0.0740740740740741,0.611111111111111,0.833333333333333,0.259259259259259
"P36","StorageRoom","Familiar",3,"Second",NA,1,0.5,0.333333333333333,0.222222222222222,0,0.0740740740740741,0.777777777777778,0.5,0.259259259259259
"P37","Bedroom","Familiar",2,"Second",NA,0.833333333333333,0.333333333333333,0.5,0.111111111111111,0,0.037037037037037,0.722222222222222,0.333333333333333,0.462962962962963
"P37","Classroom","Familiar",3,"First",NA,0.833333333333333,0.166666666666667,0.333333333333333,0.111111111111111,0,0.037037037037037,0.722222222222222,0.166666666666667,0.296296296296296
"P37","Gym","Familiar",1,"Second",NA,0.833333333333333,0.5,0.5,0.111111111111111,0,0.037037037037037,0.722222222222222,0.5,0.462962962962963
"P37","Library","Novel",6,"First",NA,0.833333333333333,0.5,0.5,0.111111111111111,0,0.037037037037037,0.722222222222222,0.5,0.462962962962963
"P37","LivingRoom","Novel",5,"Second",NA,1,0.833333333333333,0.333333333333333,0.111111111111111,0,0.037037037037037,0.888888888888889,0.833333333333333,0.296296296296296
"P37","StorageRoom","Novel",7,"First",NA,1,0.333333333333333,0.333333333333333,0.111111111111111,0,0.037037037037037,0.888888888888889,0.333333333333333,0.296296296296296
"P38","Bedroom","Familiar",6,"Second",NA,0.833333333333333,0.833333333333333,0.5,0.166666666666667,0,0.0740740740740741,0.666666666666667,0.833333333333333,0.425925925925926
"P38","Classroom","Familiar",6,"Second",NA,1,0.666666666666667,0.166666666666667,0.166666666666667,0,0.0740740740740741,0.833333333333333,0.666666666666667,0.0925925925925926
"P38","Gym","Familiar",3,"Second",NA,1,1,0.5,0.166666666666667,0,0.0740740740740741,0.833333333333333,1,0.425925925925926
"P38","Library","Novel",7,"First",NA,0.666666666666667,0.5,0.333333333333333,0.166666666666667,0,0.0740740740740741,0.5,0.5,0.259259259259259
"P38","LivingRoom","Novel",7,"First",NA,1,0.5,0.5,0.166666666666667,0,0.0740740740740741,0.833333333333333,0.5,0.425925925925926
"P38","StorageRoom","Novel",6,"First",NA,0.833333333333333,0.5,0.5,0.166666666666667,0,0.0740740740740741,0.666666666666667,0.5,0.425925925925926
"P39","Bedroom","Novel",6,"First",NA,1,1,0.833333333333333,0.222222222222222,0,0.0740740740740741,0.777777777777778,1,0.759259259259259
"P39","Classroom","Novel",5,"Second",NA,0.5,0.5,0.166666666666667,0.222222222222222,0,0.0740740740740741,0.277777777777778,0.5,0.0925925925925926
"P39","Gym","Novel",6,"First",NA,1,0.666666666666667,0.333333333333333,0.222222222222222,0,0.0740740740740741,0.777777777777778,0.666666666666667,0.259259259259259
"P39","Library","Familiar",3,"First",NA,1,0.666666666666667,0,0.222222222222222,0,0.0740740740740741,0.777777777777778,0.666666666666667,-0.0740740740740741
"P39","LivingRoom","Familiar",5,"Second",NA,1,0.666666666666667,0.166666666666667,0.222222222222222,0,0.0740740740740741,0.777777777777778,0.666666666666667,0.0925925925925926
"P39","StorageRoom","Familiar",4,"Second",NA,0.833333333333333,0.5,0,0.222222222222222,0,0.0740740740740741,0.611111111111111,0.5,-0.0740740740740741
"P40","Bedroom","Novel",5,"Second",NA,1,0.666666666666667,0.333333333333333,0.0555555555555556,0,0.0185185185185185,0.944444444444444,0.666666666666667,0.314814814814815
"P40","Classroom","Novel",5,"First",NA,0.666666666666667,0.333333333333333,0.333333333333333,0.0555555555555556,0,0.0185185185185185,0.611111111111111,0.333333333333333,0.314814814814815
"P40","Gym","Novel",6,"First",NA,1,0.666666666666667,0.333333333333333,0.0555555555555556,0,0.0185185185185185,0.944444444444444,0.666666666666667,0.314814814814815
"P40","Library","Familiar",3,"Second",NA,0.833333333333333,0.666666666666667,0.666666666666667,0.0555555555555556,0,0.0185185185185185,0.777777777777778,0.666666666666667,0.648148148148148
"P40","LivingRoom","Familiar",2,"First",NA,0.666666666666667,0.666666666666667,0.166666666666667,0.0555555555555556,0,0.0185185185185185,0.611111111111111,0.666666666666667,0.148148148148148
"P40","StorageRoom","Familiar",2,"Second",NA,0.833333333333333,0.5,0,0.0555555555555556,0,0.0185185185185185,0.777777777777778,0.5,-0.0185185185185185
"P42","Bedroom","Familiar",2,"Second",NA,0.833333333333333,0.666666666666667,0.5,0.166666666666667,0.0555555555555556,0.037037037037037,0.666666666666667,0.611111111111111,0.462962962962963
"P42","Classroom","Familiar",1,"Second",NA,1,0.666666666666667,0.333333333333333,0.166666666666667,0.0555555555555556,0.037037037037037,0.833333333333333,0.611111111111111,0.296296296296296
"P42","Gym","Familiar",1,"Second",NA,1,1,0.166666666666667,0.166666666666667,0.0555555555555556,0.037037037037037,0.833333333333333,0.944444444444444,0.12962962962963
"P42","Library","Novel",6,"First",NA,1,1,0.333333333333333,0.166666666666667,0.0555555555555556,0.037037037037037,0.833333333333333,0.944444444444444,0.296296296296296
"P42","LivingRoom","Novel",4,"First",NA,0.833333333333333,0.833333333333333,0,0.166666666666667,0.0555555555555556,0.037037037037037,0.666666666666667,0.777777777777778,-0.037037037037037
"P42","StorageRoom","Novel",7,"First",NA,1,1,0.5,0.166666666666667,0.0555555555555556,0.037037037037037,0.833333333333333,0.944444444444444,0.462962962962963
"P43","Bedroom","Novel",7,"Second",120.75470586,1,1,1,0.111111111111111,0.0555555555555556,0.037037037037037,0.888888888888889,0.944444444444444,0.962962962962963
"P43","Classroom","Novel",6,"Second",110.29777789,1,1,0.333333333333333,0.111111111111111,0.0555555555555556,0.037037037037037,0.888888888888889,0.944444444444444,0.296296296296296
"P43","Gym","Novel",7,"Second",111.38054483,1,0.833333333333333,0.333333333333333,0.111111111111111,0.0555555555555556,0.037037037037037,0.888888888888889,0.777777777777778,0.296296296296296
"P43","Library","Familiar",4,"First",84.38726211,1,0.833333333333333,0.166666666666667,0.111111111111111,0.0555555555555556,0.037037037037037,0.888888888888889,0.777777777777778,0.12962962962963
